18_11.jpg,208.0,296.0,258.0,357.0,0.2911624610424042
18_13.jpg,738.0,423.0,795.0,467.0,0.2909145653247833
18_15.jpg,738.0,422.0,795.0,466.0,0.29045653343200684
18_17.jpg,465.0,531.0,528.0,578.0,0.2906548082828522
18_19.jpg,298.0,549.0,353.0,609.0,0.29022112488746643
18_8.jpg,738.0,422.0,795.0,467.0,0.2899431884288788
18_9.jpg,336.0,243.0,385.0,297.0,0.2898823022842407
48_10.jpg,88.0,331.0,130.0,388.0,0.2898232340812683
48_11.jpg,88.0,331.0,130.0,388.0,0.2898780405521393
48_12.jpg,386.0,520.0,435.0,575.0,0.2898719906806946
48_13.jpg,659.0,238.0,719.0,295.0,0.28949129581451416
48_15.jpg,659.0,238.0,717.0,295.0,0.28971776366233826
48_16.jpg,118.0,515.0,169.0,588.0,0.2894532382488251
48_17.jpg,263.0,742.0,298.0,789.0,0.29015088081359863
48_18.jpg,148.0,746.0,203.0,798.0,0.29068365693092346
48_19.jpg,4.0,592.0,72.0,637.0,0.2893012464046478
48_20.jpg,381.0,523.0,431.0,572.0,0.2897922992706299
48_21.jpg,5.0,592.0,72.0,637.0,0.29115575551986694
48_22.jpg,428.0,79.0,494.0,125.0,0.29001638293266296
48_23.jpg,468.0,245.0,518.0,297.0,0.2891145646572113
48_24.jpg,-2.0,585.0,63.0,632.0,0.28915515542030334
48_25.jpg,152.0,363.0,215.0,409.0,0.29061159491539
48_7.jpg,418.0,404.0,448.0,441.0,0.290027916431427
48_8.jpg,534.0,134.0,585.0,192.0,0.2905958592891693
48_9.jpg,711.0,697.0,776.0,745.0,0.28961578011512756
60_14.jpg,594.0,284.0,664.0,365.0,0.28947460651397705
60_16.jpg,606.0,337.0,682.0,397.0,0.28926077485084534
60_18.jpg,743.0,611.0,806.0,702.0,0.28901904821395874
60_28.jpg,598.0,780.0,676.0,843.0,0.2902340292930603
60_30.jpg,922.0,879.0,1004.0,940.0,0.28981614112854004
60_32.jpg,922.0,879.0,1004.0,940.0,0.28984081745147705
60_33.jpg,320.0,690.0,389.0,740.0,0.28983402252197266
18_11.jpg,208.0,296.0,258.0,357.0,0.2911624610424042
18_11.jpg,466.0,532.0,530.0,579.0,0.2912897765636444
18_13.jpg,466.0,532.0,529.0,579.0,0.29152265191078186
18_15.jpg,465.0,532.0,528.0,578.0,0.2908957600593567
18_17.jpg,398.0,569.0,448.0,622.0,0.29098832607269287
18_19.jpg,465.0,532.0,528.0,579.0,0.29113078117370605
18_8.jpg,461.0,545.0,511.0,598.0,0.2914581298828125
18_9.jpg,461.0,543.0,511.0,599.0,0.2913969159126282
48_10.jpg,5.0,592.0,72.0,637.0,0.29090407490730286
48_11.jpg,5.0,592.0,72.0,637.0,0.29123061895370483
48_12.jpg,5.0,592.0,72.0,637.0,0.2909379005432129
48_13.jpg,5.0,592.0,72.0,637.0,0.29099398851394653
48_15.jpg,733.0,173.0,787.0,228.0,0.2898068428039551
48_16.jpg,732.0,173.0,786.0,227.0,0.2896701693534851
48_17.jpg,454.0,250.0,513.0,291.0,0.2905231714248657
48_18.jpg,453.0,250.0,512.0,291.0,0.2907674014568329
48_19.jpg,454.0,250.0,512.0,291.0,0.29284656047821045
48_20.jpg,454.0,250.0,511.0,292.0,0.2915771007537842
48_21.jpg,454.0,251.0,512.0,291.0,0.2926853895187378
48_22.jpg,454.0,250.0,511.0,292.0,0.2910589277744293
48_23.jpg,642.0,515.0,712.0,563.0,0.28916531801223755
48_24.jpg,154.0,364.0,216.0,410.0,0.2895817756652832
48_25.jpg,4.0,592.0,71.0,637.0,0.29073914885520935
48_7.jpg,376.0,312.0,430.0,376.0,0.29011330008506775
48_8.jpg,6.0,592.0,72.0,637.0,0.2906933128833771
48_9.jpg,5.0,592.0,72.0,637.0,0.29073986411094666
60_14.jpg,638.0,761.0,704.0,827.0,0.2900906503200531
60_16.jpg,416.0,780.0,486.0,855.0,0.29022786021232605
60_18.jpg,422.0,798.0,488.0,864.0,0.28969600796699524
60_28.jpg,728.0,631.0,804.0,688.0,0.2906843423843384
60_30.jpg,599.0,779.0,675.0,846.0,0.2900954484939575
60_32.jpg,551.0,711.0,635.0,790.0,0.2899249196052551
60_33.jpg,726.0,631.0,804.0,689.0,0.2900634706020355
18_11.jpg,466.0,532.0,530.0,579.0,0.2912897765636444
